.id,source,huan1.1_Y1,huan1.1_R0,huan2.1_Y1,huan2.1_R0,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,238,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Hauser|Rottenstrich|Graham|Miyamoto|Bauer|Alter|Huang|Anderson|Ross.Slate1|Critcher|Kay|VanLange,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,4372,8,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Bauer|VanLange|Miyamoto|Rottenstrich|Inbar|Anderson|Critcher|Graham|Huang|Kay|Alter|Ross.Slate1,ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),4373,10,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,373,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|VanLange|Inbar|Rottenstrich|Alter|Anderson|Ross.Slate1|Huang|Graham|Hauser|Kay|Critcher|Miyamoto,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,4374,8,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,354,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Alter|Critcher|Hauser|VanLange|Huang|Ross.Slate1|Rottenstrich|Miyamoto|Graham|Inbar|Bauer|Anderson,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),4375,6,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,404,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Miyamoto|Hauser|Anderson|Alter|VanLange|Graham|Ross.Slate1|Inbar|Huang|Critcher|Kay|Bauer,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),4376,10,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,279,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Critcher|Ross.Slate1|Huang|Graham|Miyamoto|Alter|Inbar|Anderson|Hauser|Bauer|VanLange|Kay,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,4377,4,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,241,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Critcher|VanLange|Ross.Slate1|Anderson|Rottenstrich|Kay|Alter|Hauser|Inbar|Graham|Miyamoto|Huang,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing,4378,13,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,345,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|VanLange|Graham|Rottenstrich|Huang|Hauser|Alter|Anderson|Critcher|Kay|Inbar|Bauer|Miyamoto,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection,4379,5,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,114,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Huang|Hauser|Kay|Inbar|Alter|Anderson|Bauer|VanLange|Graham|Critcher|Ross.Slate1|Rottenstrich,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,4380,2,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,94,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Critcher|Kay|Huang|Bauer|Graham|Hauser|Miyamoto|Anderson|Alter|VanLange|Rottenstrich|Inbar,ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE,4381,4,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,444,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Critcher|Hauser|VanLange|Anderson|Alter|Inbar|Graham|Rottenstrich|Ross.Slate1|Bauer|Miyamoto|Huang,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,4382,13,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,245,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Kay|Anderson|Hauser|Rottenstrich|Graham|VanLange|Bauer|Huang|Ross.Slate1|Inbar|Miyamoto|Critcher,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,4383,9,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,291,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Anderson|Kay|Graham|Rottenstrich|Ross.Slate1|Inbar|Hauser|Huang|Miyamoto|Bauer|VanLange|Critcher,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),4384,9,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,241,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Alter|Graham|Ross.Slate1|Hauser|Huang|Miyamoto|Bauer|Rottenstrich|VanLange|Inbar|Anderson|Critcher,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),4385,6,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,224,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Miyamoto|Ross.Slate1|Bauer|Critcher|Alter|Huang|Kay|Anderson|Rottenstrich|Graham|Inbar|Hauser,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,4386,7,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,384,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Hauser|Graham|Alter|Inbar|VanLange|Miyamoto|Bauer|Critcher|Ross.Slate1|Anderson|Huang|Rottenstrich,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE,4387,12,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,312,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Bauer|Rottenstrich|Graham|Ross.Slate1|Kay|Miyamoto|Critcher|Huang|VanLange|Anderson|Alter|Hauser,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing,4388,9,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,236.369995117188,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Kay|Bauer|Alter|Critcher|Miyamoto|Anderson|Huang|VanLange|Inbar|Rottenstrich|Graham|Hauser,ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE,4389,8,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,300,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Huang|Critcher|Graham|VanLange|Inbar|Hauser|Miyamoto|Bauer|Anderson|Alter|Rottenstrich|Ross.Slate1,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,4390,2,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,349,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Anderson|VanLange|Rottenstrich|Huang|Critcher|Hauser|Alter|Inbar|Graham|Kay|Bauer|Miyamoto,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),4391,5,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,385,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Miyamoto|Inbar|Hauser|Critcher|Alter|Huang|Ross.Slate1|Rottenstrich|Anderson|Kay|Graham|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,4392,7,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,265.049987792969,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Bauer|Miyamoto|Anderson|Alter|Graham|Huang|VanLange|Critcher|Inbar|Ross.Slate1|Rottenstrich|Hauser,ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing,4393,7,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,84,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Kay|Miyamoto|Ross.Slate1|Hauser|Anderson|Graham|Inbar|Huang|Rottenstrich|Critcher|VanLange|Bauer,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,4394,9,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Rottenstrich|Anderson|Graham|Ross.Slate1|Alter|Kay|Bauer|VanLange|Hauser|Miyamoto|Huang|Inbar,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing,4395,12,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,419,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|Kay|Anderson|Huang|Inbar|Miyamoto|Ross.Slate1|Critcher|VanLange|Graham|Hauser|Rottenstrich,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five,4396,5,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,123,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Miyamoto|Hauser|Huang|Inbar|Critcher|VanLange|Anderson|Alter|Kay|Ross.Slate1|Bauer|Graham,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection,4397,4,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,210,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Huang|Critcher|Anderson|VanLange|Graham|Inbar|Alter|Miyamoto|Bauer|Kay|Ross.Slate1|Hauser,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,4398,2,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,226,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Alter|Bauer|Rottenstrich|Inbar|Kay|Graham|VanLange|Critcher|Anderson|Miyamoto|Huang|Hauser,ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five,4399,12,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,247,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Huang|Kay|Miyamoto|Critcher|Rottenstrich|Alter|Ross.Slate1|Bauer|Hauser|VanLange|Inbar|Anderson,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood,4400,2,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Bauer|Critcher|Kay|Ross.Slate1|Rottenstrich|Miyamoto|Alter|VanLange|Anderson|Inbar|Huang|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,4401,12,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,46,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Rottenstrich|Inbar|Miyamoto|Bauer|Anderson|Graham|Kay|Critcher|Ross.Slate1|Hauser|Alter|VanLange,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),4402,1,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,254,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Graham|Inbar|Anderson|Huang|Rottenstrich|Kay|Ross.Slate1|Critcher|Hauser|Miyamoto|VanLange|Bauer,ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,4403,5,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,243.959991455078,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|Alter|Inbar|Rottenstrich|Huang|Bauer|Ross.Slate1|Graham|VanLange|Anderson|Kay|Hauser,ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),4404,6,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,179.369995117188,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|VanLange|Bauer|Inbar|Rottenstrich|Hauser|Miyamoto|Critcher|Kay|Anderson|Graham|Huang|Alter,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing,4405,12,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,360,1,,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Hauser|Miyamoto|Rottenstrich|Graham|Ross.Slate1|Inbar|Alter|Huang|VanLange|Bauer|Anderson|Kay,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,4406,9,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,95,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Alter|Critcher|Miyamoto|Hauser|Bauer|VanLange|Anderson|Graham|Kay|Rottenstrich|Inbar|Huang,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,4407,13,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,52,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|VanLange|Kay|Bauer|Inbar|Anderson|Rottenstrich|Graham|Hauser|Huang|Alter|Ross.Slate1,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing,4408,11,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,241,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Graham|Inbar|Critcher|Alter|Hauser|VanLange|Rottenstrich|Kay|Miyamoto|Huang|Bauer|Ross.Slate1,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,4409,11,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,176,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Rottenstrich|Bauer|Huang|Alter|Hauser|VanLange|Ross.Slate1|Anderson|Miyamoto|Critcher|Inbar|Graham,ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,4410,4,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,335,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Critcher|Miyamoto|Graham|Huang|Alter|VanLange|Kay|Anderson|Inbar|Rottenstrich|Bauer,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection,4411,6,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,156,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Inbar|Critcher|Ross.Slate1|Huang|Graham|Kay|Alter|Anderson|Bauer|VanLange|Rottenstrich|Hauser,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),4412,5,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,0,40,0,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Kay|Ross.Slate1|Alter|Critcher|Bauer|Huang|Rottenstrich|Inbar|Graham|Anderson|VanLange|Hauser,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),4413,7,Secondary,all,FALSE
