uID,variable,factor,.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
7144,Yes,GreaterGood,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,,,,1,27.24,1,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Huang|Ross.Slate1|Anderson|Inbar|Kay|Bauer|Hauser|VanLange|Rottenstrich|Critcher|Graham|Miyamoto,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE,8,Secondary,all,TRUE
7146,Yes,GreaterGood,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,,,,1,16.162,1,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Bauer|Alter|Kay|Rottenstrich|Miyamoto|Huang|Ross.Slate1|Anderson|VanLange|Critcher|Graham|Inbar,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood,1,Secondary,all,TRUE
7147,No,GreaterGood,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,,,,2,17.306,1,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Kay|Graham|Rottenstrich|Huang|Inbar|Miyamoto|Hauser|VanLange|Alter|Critcher|Ross.Slate1|Anderson,ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection,8,Secondary,all,TRUE
7149,No,GreaterGood,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,,,,2,47.858,1,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Huang|Bauer|Critcher|Anderson|VanLange|Alter|Miyamoto|Inbar|Rottenstrich|Ross.Slate1|Hauser|Graham,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing,12,Secondary,all,TRUE
7150,No,GreaterGood,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,,,,2,34.425,1,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Ross.Slate1|Rottenstrich|Kay|Bauer|VanLange|Hauser|Graham|Inbar|Anderson|Huang|Miyamoto|Alter,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection,7,Secondary,all,TRUE
7159,No,GreaterGood,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,,,,2,24.451,1,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Kay|Ross.Slate1|Miyamoto|Huang|Critcher|Anderson|Graham|Inbar|Rottenstrich|Bauer|Hauser|VanLange,ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,12,Secondary,all,TRUE
7160,No,GreaterGood,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,,,,2,51.366,1,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Inbar|Miyamoto|Graham|VanLange|Critcher|Alter|Kay|Rottenstrich|Huang|Bauer|Anderson|Hauser,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing,13,Secondary,all,TRUE
7162,Yes,GreaterGood,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,,,,1,27.108,1,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Miyamoto|Alter|Bauer|Critcher|Anderson|Hauser|Ross.Slate1|Rottenstrich|Graham|VanLange|Inbar|Kay,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,7,Secondary,all,TRUE
4666,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,38.59,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Kay|Graham|Ross.Slate1|Inbar|VanLange|Bauer|Critcher|Hauser|Rottenstrich|Anderson|Alter|Huang,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),9,Secondary,all,TRUE
4667,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,54.272,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Miyamoto|Inbar|Critcher|Ross.Slate1|Anderson|Graham|Hauser|Kay|Bauer|Huang|Alter|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE,8,Secondary,all,TRUE
4670,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,31.074,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Miyamoto|VanLange|Rottenstrich|Graham|Critcher|Huang|Ross.Slate1|Kay|Inbar|Hauser|Anderson|Alter,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,11,Secondary,all,TRUE
4671,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,37.403,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Rottenstrich|Huang|Miyamoto|Anderson|Ross.Slate1|Inbar|Alter|VanLange|Bauer|Kay|Hauser|Graham,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,12,Secondary,all,TRUE
4676,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,72.487,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Miyamoto|Inbar|Bauer|Huang|VanLange|Anderson|Alter|Graham|Ross.Slate1|Kay|Critcher|Hauser,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),13,Secondary,all,TRUE
4678,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,111.773,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Anderson|Inbar|Huang|Miyamoto|VanLange|Critcher|Alter|Bauer|Hauser|Ross.Slate1|Rottenstrich|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,10,Secondary,all,TRUE
4682,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,5.378,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Anderson|Miyamoto|Huang|Graham|Bauer|VanLange|Critcher|Hauser|Alter|Ross.Slate1|Inbar|Kay,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,9,Secondary,all,TRUE
4685,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,166.735,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|VanLange|Graham|Hauser|Rottenstrich|Inbar|Ross.Slate1|Bauer|Huang|Anderson|Alter|Critcher|Kay,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,4,Secondary,all,TRUE
4686,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,25.055,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Inbar|Huang|Graham|Anderson|Ross.Slate1|Kay|Bauer|Rottenstrich|Miyamoto|Hauser|Alter|Critcher,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),11,Secondary,all,TRUE
4689,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,2.716,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Kay|Inbar|Hauser|Bauer|Critcher|Alter|Ross.Slate1|Miyamoto|VanLange|Huang|Anderson|Graham,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,4,Secondary,all,TRUE
4695,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,20.461,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Miyamoto|Graham|Alter|Bauer|Huang|Kay|Anderson|Hauser|Critcher|Inbar|Rottenstrich|Ross.Slate1,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),9,Secondary,all,TRUE
4696,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,24.876,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Graham|Rottenstrich|Alter|Kay|Miyamoto|Hauser|Critcher|Ross.Slate1|VanLange|Anderson|Bauer|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,7,Secondary,all,TRUE
4701,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,43.561,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Huang|Hauser|Bauer|Miyamoto|Anderson|Inbar|Kay|Rottenstrich|Graham|Ross.Slate1|VanLange|Alter,ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE,3,Secondary,all,TRUE
4703,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,31.782,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Bauer|Graham|Kay|Alter|Inbar|Critcher|Anderson|Miyamoto|Huang|Rottenstrich|VanLange|Hauser,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE,13,Secondary,all,TRUE
4705,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,2.119,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Huang|Anderson|Miyamoto|Ross.Slate1|VanLange|Bauer|Critcher|Rottenstrich|Alter|Hauser|Inbar|Kay,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,11,Secondary,all,TRUE
4710,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,0.27,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Anderson|Alter|Huang|Rottenstrich|Hauser|Graham|Ross.Slate1|Critcher|VanLange|Kay|Bauer|Inbar,ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five,6,Secondary,all,TRUE
4711,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,1.889,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Hauser|Huang|Bauer|Ross.Slate1|VanLange|Graham|Miyamoto|Inbar|Alter|Rottenstrich|Kay|Critcher,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,2,Secondary,all,TRUE
4713,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,117.622,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Rottenstrich|Miyamoto|Bauer|Kay|Ross.Slate1|Inbar|Anderson|Hauser|Alter|Graham|Critcher|Huang,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood,9,Secondary,all,TRUE
4717,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,45.287,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Inbar|Hauser|Graham|Miyamoto|Critcher|VanLange|Huang|Anderson|Alter|Rottenstrich|Ross.Slate1|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing,3,Secondary,all,TRUE
4718,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,64.725,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Bauer|Graham|Kay|Ross.Slate1|Alter|Miyamoto|Inbar|Huang|Hauser|VanLange|Anderson|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five,10,Secondary,all,TRUE
4719,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,35.748,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Ross.Slate1|Kay|Bauer|Miyamoto|Inbar|Huang|Rottenstrich|VanLange|Alter|Hauser|Critcher|Anderson,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,11,Secondary,all,TRUE
4720,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,11.812,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Critcher|Inbar|Graham|Miyamoto|Bauer|Alter|Anderson|Hauser|Kay|Rottenstrich|VanLange|Huang,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection,9,Secondary,all,TRUE
4725,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,18.119,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|VanLange|Graham|Critcher|Alter|Rottenstrich|Hauser|Bauer|Anderson|Inbar|Huang|Ross.Slate1|Miyamoto,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),7,Secondary,all,TRUE
4736,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,2.54,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Hauser|Graham|Ross.Slate1|VanLange|Bauer|Rottenstrich|Kay|Critcher|Anderson|Miyamoto|Alter|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,2,Secondary,all,TRUE
4737,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,8.105,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Inbar|Rottenstrich|Graham|Critcher|Kay|Miyamoto|Ross.Slate1|Alter|Anderson|VanLange|Bauer|Hauser,ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),13,Secondary,all,TRUE
4738,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,58.645,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Alter|Huang|Hauser|Rottenstrich|VanLange|Miyamoto|Graham|Kay|Ross.Slate1|Anderson|Critcher|Bauer,ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,4,Secondary,all,TRUE
4744,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,26.081,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Miyamoto|Alter|Bauer|Anderson|Critcher|Hauser|Kay|VanLange|Huang|Inbar|Graham|Ross.Slate1,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing,7,Secondary,all,TRUE
4749,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,29.961,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Critcher|VanLange|Rottenstrich|Bauer|Huang|Inbar|Alter|Kay|Ross.Slate1|Miyamoto|Hauser|Anderson,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing,12,Secondary,all,TRUE
4754,Yes,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,1,89.693,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Miyamoto|Huang|Kay|Rottenstrich|Critcher|Bauer|Ross.Slate1|Graham|VanLange|Hauser|Alter|Anderson,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,11,Secondary,all,TRUE
4755,No,SideEffect,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,2,25.278,1,,,,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Anderson|Graham|Hauser|Miyamoto|Critcher|Alter|Ross.Slate1|Rottenstrich|Kay|Huang|VanLange|Inbar,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood,4,Secondary,all,TRUE
4679,Yes,GreaterGood,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,,,,1,27.806,1,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Huang|Alter|Kay|Hauser|Rottenstrich|Graham|VanLange|Miyamoto|Bauer|Ross.Slate1|Anderson|Critcher,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),5,Secondary,all,TRUE
4680,No,GreaterGood,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,hawaiion,,,,2,48.61,1,hawaiion,hawaiion,hawaiion,USA,"University of Hawaii, Honolulu, HI",English,1,legal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Huang|Alter|Bauer|Kay|Ross.Slate1|Hauser|Critcher|Rottenstrich|VanLange|Miyamoto|Inbar|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing,7,Secondary,all,TRUE
