.id,source,miya1.5,miya1.7,miya2.5,miya2.7,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,12,5,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Critcher|Inbar|Graham|Huang|Bauer|Miyamoto|Ross.Slate1|Hauser|VanLange|Rottenstrich|Alter|Kay,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,1168,7,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,3,3,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Miyamoto|Hauser|Anderson|VanLange|Inbar|Graham|Huang|Alter|Bauer|Rottenstrich|Kay|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE,1169,2,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,14,3,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|VanLange|Graham|Miyamoto|Kay|Inbar|Bauer|Ross.Slate1|Anderson|Alter|Critcher|Huang|Hauser,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,1170,4,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,8,3,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Rottenstrich|Alter|Graham|Bauer|Inbar|Huang|Ross.Slate1|Kay|Critcher|Hauser|Miyamoto|Anderson,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),1171,12,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,1,4,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Bauer|Alter|Hauser|Miyamoto|Huang|Graham|Anderson|Kay|Critcher|Ross.Slate1|Rottenstrich|VanLange,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE,1172,5,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,12,5,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Graham|Rottenstrich|Hauser|Inbar|Huang|Miyamoto|VanLange|Kay|Bauer|Alter|Ross.Slate1|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,1173,7,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,8,1,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Graham|Critcher|Rottenstrich|Inbar|VanLange|Kay|Anderson|Alter|Ross.Slate1|Bauer|Hauser|Miyamoto,ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE,1174,13,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,13,3,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Hauser|Critcher|Bauer|Miyamoto|Rottenstrich|Ross.Slate1|Kay|Graham|Alter|Inbar|Huang|Anderson,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE,1175,5,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,9,3,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Graham|Bauer|Hauser|Alter|Rottenstrich|Critcher|Miyamoto|Ross.Slate1|VanLange|Anderson|Kay|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,1176,8,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,5,6,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Rottenstrich|Hauser|Critcher|Inbar|Kay|Ross.Slate1|Graham|VanLange|Anderson|Huang|Alter|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection,1177,1,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,6,4,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Inbar|Alter|Huang|Anderson|Critcher|VanLange|Ross.Slate1|Miyamoto|Graham|Rottenstrich|Hauser|Kay,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,1178,9,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,1,4,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Miyamoto|VanLange|Rottenstrich|Hauser|Anderson|Graham|Kay|Inbar|Critcher|Bauer|Ross.Slate1|Huang,ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),1179,2,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,7,4,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Rottenstrich|Huang|Ross.Slate1|VanLange|Bauer|Graham|Alter|Kay|Critcher|Miyamoto|Hauser|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing,1180,11,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,1,2,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Critcher|Graham|Anderson|Bauer|Ross.Slate1|Alter|Kay|Inbar|Miyamoto|VanLange|Rottenstrich|Hauser,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,1181,10,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,2,2,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Inbar|Miyamoto|Hauser|Huang|Anderson|Rottenstrich|Ross.Slate1|VanLange|Bauer|Kay|Graham|Alter,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,1182,3,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,6,3,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|VanLange|Rottenstrich|Anderson|Critcher|Hauser|Ross.Slate1|Alter|Graham|Bauer|Miyamoto|Inbar|Kay,ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection,1183,11,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,8,2,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Bauer|Inbar|VanLange|Miyamoto|Anderson|Ross.Slate1|Critcher|Alter|Hauser|Graham|Kay|Huang,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood,1184,5,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,1,1,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Huang|Inbar|Graham|Rottenstrich|Anderson|Hauser|Ross.Slate1|VanLange|Alter|Miyamoto|Critcher|Kay,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,1185,11,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,7,4,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Critcher|Graham|Bauer|VanLange|Inbar|Hauser|Huang|Ross.Slate1|Miyamoto|Rottenstrich|Kay|Anderson,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,1186,10,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,8,4,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Hauser|Inbar|Rottenstrich|Anderson|VanLange|Alter|Kay|Miyamoto|Bauer|Critcher|Graham|Ross.Slate1,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,1187,9,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,11,3,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Miyamoto|VanLange|Bauer|Rottenstrich|Critcher|Inbar|Graham|Kay|Alter|Ross.Slate1|Anderson|Huang,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five,1188,2,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,1,6,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|Ross.Slate1|Inbar|Miyamoto|Kay|VanLange|Hauser|Anderson|Graham|Critcher|Rottenstrich|Huang,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,1189,5,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,8,4,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Alter|VanLange|Anderson|Rottenstrich|Ross.Slate1|Hauser|Miyamoto|Inbar|Bauer|Graham|Kay|Critcher,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood,1190,8,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,1,3,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|VanLange|Hauser|Huang|Ross.Slate1|Bauer|Critcher|Graham|Anderson|Kay|Miyamoto|Inbar|Rottenstrich,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection,1191,11,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,1,1,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Alter|Critcher|Bauer|Rottenstrich|Hauser|Graham|Miyamoto|Kay|Inbar|Ross.Slate1|Anderson|Huang,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,1192,8,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,8,4,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Anderson|VanLange|Miyamoto|Huang|Bauer|Critcher|Alter|Hauser|Kay|Ross.Slate1|Rottenstrich|Inbar,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood,1193,4,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,12,4,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Hauser|Bauer|VanLange|Miyamoto|Graham|Rottenstrich|Huang|Ross.Slate1|Anderson|Critcher|Kay|Alter,ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),1194,5,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,5,2,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|VanLange|Kay|Graham|Rottenstrich|Critcher|Anderson|Miyamoto|Inbar|Ross.Slate1|Hauser|Huang|Alter,ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,1195,8,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,12,2,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Critcher|Inbar|Anderson|Rottenstrich|Alter|VanLange|Huang|Hauser|Graham|Miyamoto|Bauer|Ross.Slate1,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),1196,11,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,8,4,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Kay|Anderson|Graham|Ross.Slate1|Hauser|Rottenstrich|Inbar|VanLange|Miyamoto|Bauer|Huang|Alter,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE,1197,10,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,5,3,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Graham|Miyamoto|Anderson|Ross.Slate1|Kay|Alter|Hauser|Critcher|Rottenstrich|Huang|Inbar|Bauer,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,1198,3,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,5,5,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Huang|Alter|Graham|Bauer|Kay|Inbar|Anderson|Hauser|Ross.Slate1|Rottenstrich|VanLange|Miyamoto,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,1200,13,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,8,7,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Graham|Critcher|Miyamoto|Hauser|Alter|VanLange|Inbar|Anderson|Bauer|Huang|Rottenstrich|Ross.Slate1,ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),1201,4,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,7,4,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Ross.Slate1|Inbar|Huang|Bauer|Hauser|Kay|Rottenstrich|Alter|Miyamoto|Critcher|Graham|Anderson,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five,1202,10,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,4,2,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Huang|Ross.Slate1|Critcher|Miyamoto|Graham|VanLange|Bauer|Anderson|Inbar|Hauser|Alter|Kay,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,1203,5,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,10,4,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Inbar|Critcher|Anderson|Ross.Slate1|Rottenstrich|Miyamoto|Kay|Graham|Alter|VanLange|Bauer|Huang,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection,1204,7,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,,,15,7,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Hauser|Kay|Miyamoto|Bauer|Rottenstrich|Anderson|Graham|VanLange|Critcher|Inbar|Alter|Ross.Slate1,ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE,1205,4,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,15,4,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|VanLange|Kay|Bauer|Anderson|Alter|Hauser|Rottenstrich|Graham|Miyamoto|Inbar|Critcher|Ross.Slate1,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),1206,10,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,8,1,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Inbar|Critcher|Hauser|Alter|VanLange|Bauer|Rottenstrich|Ross.Slate1|Kay|Huang|Anderson|Graham,ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,1207,1,Secondary,all,TRUE
ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,hunancomp,6,2,,,hunancomp,hunancomp,hunancomp,China,"Guangdong Literature & Art Vocational College, Guangzhou, China",Chinese (simplified),0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Rottenstrich|Huang|Kay|VanLange|Miyamoto|Anderson|Ross.Slate1|Bauer|Graham|Hauser|Alter|Critcher,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),1208,6,Secondary,all,TRUE
